id_cotizante,cedula,nombre,edad,genero,ciudad,semanasCotizadas,declaraRenta,fondoDePensiones,entidadPublica
4952,243044,yolanda alvarez,23,F,Bucaramanga,37,true,Proteccion,Minsalud
4953,841273,rami cifuentes,33,F,Santa Rosa de Cabal,39,false,Fondo extranjero,Inpec
4954,287960,fabio martinez,54,F,Apartado,35,true,Null,Null
4955,321353,gonzalo alvarado,20,F,Florencia,59,true,Old Mutual,Minsalud
4956,404516,bruno hidalgo,26,M,Pitalito,35,true,Old Mutual,Inpec
4957,805052,vicente garcia,49,F,Neiva,48,false,Colpensiones,Policia
4958,612356,veronica pineda,57,M,Girardot,22,true,Fondo extranjero,Armada
4959,979982,raul montoya,43,M,Cartagena,56,true,Proteccion,Armada
4960,490482,samuel alvarez,40,M,Monteria,50,true,Colpensiones,Mininterior
4961,874365,elias pinto,50,M,Yopal,58,true,Fondo extranjero,Minsalud
4962,321980,quiana vargas,46,F,Yopal,46,false,Colpensiones,Mininterior
4963,654925,ricardo valverde,39,M,Pereira,22,false,Fondo extranjero,Armada
4964,655534,kevin pinto,22,F,Florencia,28,false,Null,Mininterior
4965,851596,ivonne jimenez,30,F,Soacha,60,false,Fondo extranjero,Mininterior
4966,994827,ximena roa,31,M,Villavicencio,39,false,Null,Mininterior
4967,259726,hugo romero,33,M,Cartagena,32,true,Colpensiones,Minsalud
4968,876125,vicente delgado,27,M,Bogota,21,false,Porvenir,Inpec
4969,610038,oscar marquez,54,M,Tunja,59,false,Proteccion,Policia
4970,736454,samuel flores,53,M,Tunja,27,true,Colfondos,Null
4971,916978,wilfredo rodrigo,32,F,Armenia,57,false,Porvenir,Null
4972,245074,hector fuentes,49,M,Bucaramanga,25,true,Null,Null
4973,207489,wenceslao gomez,26,M,Santa Rosa de Cabal,29,false,Proteccion,Armada
4974,849163,yolanda guadalupe,41,F,Armenia,42,true,Porvenir,Armada
4975,866356,ivana gomez,33,M,Neiva,41,false,Old Mutual,Armada
4976,154440,lucas pinto,24,M,Sincelejo,31,false,Null,Policia
4977,776526,graciela gil,20,F,Monteria,60,false,Porvenir,Minsalud
4978,180834,elias salcedo,43,F,Valledupar,59,true,Fondo extranjero,Policia
4979,617897,nicolas vega,47,F,Bogota,43,false,Null,Policia
4980,215301,graciela salazar,60,M,Santa Marta,37,false,Old Mutual,Policia
4981,977942,ignacio perez,29,F,Riohacha,48,false,Proteccion,Null
4982,743360,blanca maron,56,F,Yopal,35,true,Old Mutual,Minsalud
4983,362688,natividad morales,57,M,Valledupar,22,true,Null,Policia
4984,805912,elias soto,51,F,Bogota,55,true,Null,Null
4985,217261,zacarias rodriguez,50,F,Tunja,50,false,Fondo extranjero,Mininterior
4986,693310,mariana soto,37,M,Bogota,28,false,Null,Minsalud
4987,651617,yadira hernandez,39,M,Neiva,21,false,Old Mutual,Mininterior
4988,938427,fabio sanchez,33,F,Pasto,26,true,Old Mutual,Minsalud
4989,295713,wilson vega,46,F,Apartado,20,false,Porvenir,Inpec
4990,172102,jose mora,50,M,Girardot,32,false,Old Mutual,Mininterior
4991,702833,yolanda maron,52,F,Leticia,48,true,Fondo extranjero,Minsalud
4992,480594,ana marin,47,M,Valledupar,29,false,Colpensiones,Armada
4993,219899,raul gonzalez,58,M,Cartagena,53,false,Colpensiones,Null
4994,367942,graciela guadalupe,36,M,Leticia,33,false,Porvenir,Mininterior
4995,747149,sergio cruz,29,M,Arauquita,29,true,Old Mutual,Mininterior
4996,836202,carmen gomez,38,M,Cucuta,44,true,Colfondos,Armada
4997,359996,mario franco,46,M,Popayan,57,false,Fondo extranjero,Minsalud
4998,876058,sergio maron,44,F,Santa Rosa de Cabal,44,true,Fondo extranjero,Mininterior
4999,632074,alexander salazar,43,M,Soacha,44,true,Old Mutual,Inpec
5000,484730,lidia marin,31,M,Monteria,45,false,Old Mutual,Minsalud
5001,656865,nerea roberto,38,F,Bogota,34,false,Colfondos,Policia
5002,232166,quiana sarmiento,32,F,Apartado,42,true,Proteccion,Minsalud
5003,682491,nicolas romero,32,F,Pasto,47,true,Proteccion,Inpec
5004,747492,tomas sanchez,46,M,Medellin,57,true,Porvenir,Mininterior
5005,772768,diana fuentes,21,F,Santa Marta,39,true,Fondo extranjero,Policia
5006,649977,isidro romero,45,M,Santa Rosa de Cabal,45,true,Colfondos,Mininterior
5007,995754,nadia jimenez,41,F,Medellin,60,false,Fondo extranjero,Armada
5008,380213,nerea quintana,36,F,Medellin,23,false,Porvenir,Armada
5009,266824,rosa hernandez,51,F,Chia,46,false,Null,Armada
5010,622315,hugo delgado,21,F,Soacha,44,true,Null,Mininterior
5011,199133,yolanda alvarado,37,F,Cucuta,60,false,Porvenir,Minsalud
5012,892896,benito pino,23,M,Riohacha,44,true,Proteccion,Inpec
5013,242820,isabel rojas,46,F,Bogota,32,false,Null,Inpec
5014,924638,gloria gonzalez,59,M,Inirida,22,true,Porvenir,Mininterior
5015,319826,alexander quintero,40,M,Cali,22,true,Null,Inpec
5016,166470,carmen delgado,22,F,Inirida,41,true,Proteccion,Null
5017,983063,ricardo mora,40,F,Valledupar,46,false,Null,Null
5018,304384,violeta gomez,46,F,Quibdo,27,false,Proteccion,Policia
5019,142562,ignacio moreno,21,M,Cali,43,true,Old Mutual,Null
5020,399601,zulema jimenez,34,F,Bogota,53,true,Proteccion,Inpec
5021,326273,lucas mendez,29,M,Soacha,32,true,Fondo extranjero,Mininterior
5022,477991,xavier medina,49,F,Villavicencio,26,true,Old Mutual,Policia
5023,251298,alberto gonzalez,53,F,Girardot,21,false,Porvenir,Inpec
5024,127443,helena gomez,32,F,Villavicencio,26,false,Colpensiones,Minsalud
5025,298264,felicia cifuentes,36,M,Armenia,51,false,Colfondos,Policia
5026,836820,quico torres,26,M,Cali,58,true,Colfondos,Armada
5027,374205,alexander alvarado,29,M,Villavicencio,39,true,Proteccion,Inpec
5028,231979,fabio mora,26,F,Cartagena,48,true,Null,Minsalud
5029,368431,marta lira,28,F,Armenia,23,false,Fondo extranjero,Null
5030,884113,manuel guzman,55,M,Manizales,32,true,Porvenir,Inpec
5031,146682,marcos torres,45,M,Chia,43,false,Colfondos,Armada
5032,724257,isabel morales,36,F,Cucuta,39,true,Colfondos,Minsalud
5033,142387,javier flores,42,F,Quibdo,34,true,Null,Inpec
5034,851794,ricardo jimenez,32,M,Chia,57,false,Porvenir,Minsalud
5035,538396,patricia reyes,49,F,Leticia,59,true,Porvenir,Mininterior
5036,278245,bruno medina,33,F,Cartagena,52,false,Porvenir,Policia
5037,302888,karen montero,57,M,Tunja,26,true,Null,Minsalud
5038,449974,tatiana guadalupe,23,M,Apartado,48,false,Proteccion,Policia
5039,334748,isabela rodriguez,22,M,Armenia,31,false,Old Mutual,Minsalud
5040,864979,luis pinto,55,F,Bogota,24,true,Colpensiones,Armada
5041,208752,jorge ruiz,26,M,Valledupar,37,true,Porvenir,Policia
5042,586022,dolores delgado,37,M,Pereira,42,false,Proteccion,Policia
5043,422577,montserrat rivera,38,M,Tunja,22,true,Colfondos,Inpec
5044,145872,bruno torres,22,F,Sincelejo,46,true,Colpensiones,Armada
5045,200100,gerardo alvarado,27,F,Florencia,31,false,Porvenir,Minsalud
5046,323189,felicia zapata,30,M,Arauca,49,false,Fondo extranjero,Mininterior
5047,854568,mariana lopez,58,F,Villavicencio,23,false,Fondo extranjero,Policia
5048,948750,juanita montero,30,M,Neiva,28,false,Proteccion,Minsalud
5049,897816,noelia gomez,29,F,Monteria,50,false,Colpensiones,Armada
5050,750494,graciela rodriguez,46,M,Arauca,39,true,Fondo extranjero,Policia
5051,950604,ivana ruiz,33,F,Valledupar,52,false,Fondo extranjero,Null
5052,463620,natividad castro,31,F,Chia,23,true,Fondo extranjero,Armada
5053,830459,alicia santa,48,F,Villavicencio,60,false,Colpensiones,Armada
5054,609705,ivan ferrari,47,M,Villavicencio,31,true,Null,Policia
5055,167806,roberto juarez,43,M,Armenia,32,false,Colpensiones,Policia
5056,141142,quico roberto,46,M,Popayan,24,true,Old Mutual,Armada
5057,747988,elsa marin,36,M,Santa Rosa de Cabal,38,true,Colpensiones,Armada
5058,183046,quico gomez,32,F,Chia,47,true,Colpensiones,Minsalud
5059,140125,fernando flores,21,F,Arauca,40,false,Fondo extranjero,Inpec
5060,346291,ximena mendoza,21,M,Riohacha,53,false,Old Mutual,Null
5061,224965,eliza quiroz,38,F,Pereira,25,true,Porvenir,Mininterior
5062,262927,jorge rojas,55,M,Neiva,42,false,Fondo extranjero,Null
5063,802527,karla hidalgo,30,M,Arauquita,36,true,Proteccion,Inpec
5064,328657,eduardo gomez,24,M,Yopal,58,false,Proteccion,Null
5065,606955,juanita gil,31,M,Inirida,42,true,Fondo extranjero,Inpec
5066,403657,gloria vazquez,27,M,Valledupar,36,false,Old Mutual,Inpec
5067,342230,yolanda gonzalez,29,M,Neiva,20,true,Fondo extranjero,Mininterior
5068,378258,manuel montoya,30,M,Monteria,25,true,Null,Mininterior
5069,440348,pablo cruz,45,F,Florencia,32,true,Colpensiones,Minsalud
5070,308707,zacarias pinto,57,F,Apartado,54,false,Old Mutual,Mininterior
5071,640364,hugo moreno,40,M,Arauquita,54,false,Colpensiones,Mininterior
5072,807650,felicia soto,51,F,Villavicencio,58,true,Null,Null
5073,167271,javier ferrer,24,M,Inirida,52,false,Colfondos,Null
5074,249430,urbano lopez,48,M,Cali,26,false,Proteccion,Mininterior
5075,312230,emilio herrera,57,M,Girardot,36,true,Null,Mininterior
5076,282903,tomas perez,30,F,Ibague,27,true,Proteccion,Minsalud
5077,800727,kira delgado,42,M,Armenia,59,true,Old Mutual,Minsalud
5078,434659,ivana leon,21,M,Pitalito,38,true,Null,Policia
5079,476964,alicia mendez,57,M,Monteria,40,false,Colfondos,Minsalud
5080,195535,tatiana hidalgo,59,F,Cucuta,28,false,Fondo extranjero,Armada
5081,774064,fabiola hernandez,56,M,Bucaramanga,59,false,Proteccion,Mininterior
5082,367287,tomas perez,26,F,Manizales,48,true,Porvenir,Inpec
5083,191742,josue rojas,60,F,Girardot,34,true,Null,Mininterior
5084,110388,felipe mora,28,M,Quibdo,37,false,Colfondos,Mininterior
5085,653808,jorge jimenez,36,M,Popayan,41,false,Null,Minsalud
5086,246922,zulema delgado,42,M,Pasto,49,true,Porvenir,Inpec
5087,791144,laura rodriguez,34,F,Ibague,33,false,Old Mutual,Minsalud
5088,461371,pilar ferrer,39,F,Manizales,23,true,Null,Minsalud
5089,963534,olivia castillo,60,M,Villavicencio,34,true,Porvenir,Policia
5090,763067,wenceslao perez,38,F,Santa Marta,34,false,Proteccion,Minsalud
5091,631119,daniel hernandez,59,M,Cucuta,38,true,Porvenir,Policia
5092,977920,leandro hernandez,52,M,Arauca,34,false,Old Mutual,Null
5093,849854,ursula ruiz,25,F,Valledupar,42,true,Colpensiones,Null
5094,102389,sergio bautista,39,F,Soacha,57,true,Null,Armada
5095,896377,barbara soto,46,M,Armenia,32,false,Fondo extranjero,Mininterior
5096,303627,xavier perez,33,M,Pereira,33,false,Colfondos,Inpec
5097,337898,angela lopez,40,F,Armenia,54,true,Proteccion,Policia
5098,112396,fabiola castillo,47,M,Cartagena,60,true,Porvenir,Mininterior
5099,713832,gema rojas,39,F,Santa Marta,44,false,Fondo extranjero,Null
5100,629806,ivan garcia,44,F,Riohacha,42,true,Fondo extranjero,Policia
5101,755962,diana silva,24,M,Medellin,58,false,Proteccion,Policia
5102,783360,silvia vasquez,36,M,Riohacha,40,true,Colfondos,Inpec
5103,535511,gema garcia,43,F,Barranquilla,48,false,Null,Null
5104,881348,dolores valverde,25,M,Tunja,46,false,Old Mutual,Minsalud
5105,181037,xavier reyes,34,F,Neiva,43,true,Old Mutual,Policia
5106,502777,julieta delgado,22,M,Santa Rosa de Cabal,45,false,Fondo extranjero,Armada
5107,628539,teresa perez,47,F,Arauquita,48,false,Fondo extranjero,Null
5108,636690,nadia jimenez,32,M,Cali,25,false,Colpensiones,Minsalud
5109,712317,gerardo gil,48,M,Cali,51,true,Old Mutual,Inpec
5110,815400,beto restrepo,37,F,Cucuta,37,true,Fondo extranjero,Inpec
5111,997700,yolanda gomez,40,M,Santa Marta,26,false,Fondo extranjero,Armada
5112,388457,daniel soto,55,M,Quibdo,58,false,Porvenir,Minsalud
5113,867998,wilfredo castro,53,M,Armenia,22,false,Old Mutual,Minsalud
5114,314476,zulema alfaro,20,M,Pitalito,21,false,Old Mutual,Policia
5115,837529,esteban medina,45,M,Tunja,42,false,Colfondos,Armada
5116,512290,dolores pardo,49,M,Arauca,33,false,Colpensiones,Null
5117,360863,pablo marin,31,F,Barranquilla,22,true,Null,Inpec
5118,680586,kike soto,27,F,Manizales,30,false,Colfondos,Armada
5119,647678,susana fuentes,28,F,Inirida,32,false,Colfondos,Armada
5120,228065,lidia romero,36,F,Ibague,57,false,Null,Armada
5121,988647,montserrat pardo,58,F,Pereira,25,true,Colpensiones,Policia
5122,470963,xavier castillo,28,M,Pereira,32,true,Old Mutual,Armada
5123,714641,iris rodriguez,56,F,Soacha,60,true,Null,Null
5124,108818,nadia garcia,59,F,Cucuta,23,false,Old Mutual,Null
5125,764089,alberto carrera,52,F,Medellin,55,true,Old Mutual,Minsalud
5126,878178,kevin romero,41,F,Monteria,30,true,Colpensiones,Mininterior
5127,533479,teresa garcia,27,F,Arauquita,51,false,Porvenir,Null
5128,760462,elias moreno,47,F,Armenia,60,true,Colfondos,Mininterior
5129,582320,raul ruiz,52,F,Barranquilla,21,true,Null,Armada
5130,883163,carlos murillo,35,M,Neiva,56,false,Proteccion,Mininterior
5131,792243,gema torres,23,M,Bucaramanga,58,false,Colpensiones,Minsalud
5132,640183,iris marin,36,M,Soacha,36,false,Porvenir,Policia
5133,618883,wilson bautista,43,M,Sincelejo,29,true,Old Mutual,Armada
5134,135533,julieta pino,38,F,Popayan,53,true,Null,Null
5135,290080,ignacio mora,54,F,Arauca,42,true,Colfondos,Policia
5136,383255,humberto vargas,33,F,Armenia,22,true,Colfondos,Armada
5137,634913,zacarias pardo,29,M,Pereira,29,false,Fondo extranjero,Armada
5138,911023,fabio delgado,31,M,Sincelejo,25,true,Old Mutual,Mininterior
5139,581234,felipe leon,36,M,Santa Marta,23,false,Colfondos,Null
5140,576228,marta alvarez,34,F,Yopal,36,false,Porvenir,Mininterior
5141,343221,alicia marin,21,F,Medellin,58,false,Porvenir,Inpec
5142,897702,laura pinto,59,M,Apartado,20,true,Colpensiones,Null
5143,883368,cesar alvarez,25,M,Cartagena,54,true,Fondo extranjero,Minsalud
5144,761022,rami vega,33,M,Arauca,28,true,Colfondos,Armada
5145,336835,noel rojas,29,F,Bogota,45,false,Colfondos,Inpec
5146,384605,claudia martinez,55,M,Riohacha,35,true,Null,Null
5147,247356,yolanda jimenez,22,M,Arauca,30,false,Proteccion,Policia
5148,911502,sofia soto,52,F,Monteria,54,false,Proteccion,Null
5149,196937,ana zapata,21,F,Neiva,59,false,Null,Null
5150,727787,veronica moreno,47,F,Pereira,30,false,Fondo extranjero,Minsalud
5151,295265,helena gonzalez,45,F,Arauquita,23,true,Colfondos,Null
5152,190313,diana bautista,21,F,Pasto,34,false,Colpensiones,Null
5153,913311,diana fuentes,52,F,Popayan,28,true,Old Mutual,Inpec
5154,857552,olivia reyes,54,M,Manizales,23,false,Old Mutual,Policia
5155,829507,karla rodriguez,21,F,Tunja,51,false,Fondo extranjero,Armada
5156,208107,xavier pinto,51,M,Neiva,23,true,Colfondos,Minsalud
5157,290742,sofia rojas,26,M,Riohacha,55,true,Null,Mininterior
5158,315351,zoraida hidalgo,47,M,Manizales,25,false,Old Mutual,Policia
5159,743754,lidia castro,25,F,Leticia,51,true,Colfondos,Armada
5160,920828,oscar medina,46,F,Chia,49,false,Proteccion,Armada
5161,152828,federico castro,42,M,Apartado,43,true,Null,Inpec
5162,204021,kevin ruiz,55,M,Apartado,20,false,Colfondos,Minsalud
5163,712567,karla ruiz,33,M,Chia,57,false,Null,Inpec
5164,843469,elias romero,31,F,Arauquita,40,false,Old Mutual,Null
5165,617398,eliza lopez,48,F,Neiva,28,false,Porvenir,Null
5166,905161,zacarias perez,27,F,Ibague,58,false,Old Mutual,Mininterior
5167,311301,esteban valenzuela,60,M,Leticia,34,false,Colfondos,Inpec
5168,633371,benito juarez,34,F,Cucuta,46,false,Null,Armada
5169,950564,ricardo mendoza,24,M,Arauquita,54,true,Colpensiones,Null
5170,993881,valeria castillo,40,M,Medellin,50,false,Null,Armada
5171,811177,karina carrillo,36,F,Monteria,26,true,Colpensiones,Armada
5172,540907,noel torres,25,M,Valledupar,50,false,Colfondos,Policia
5173,419264,marta vega,59,M,Quibdo,51,true,Null,Null
5174,348891,nerea lira,35,F,Arauca,43,false,Colfondos,Armada
5175,698993,victor ramirez,43,F,Popayan,48,true,Old Mutual,Mininterior
5176,113356,ivonne gonzalez,57,M,Cali,28,true,Null,Null
5177,452639,jose bautista,45,M,Cartagena,57,true,Old Mutual,Null
5178,850025,samuel rodrigo,50,M,Riohacha,47,true,Old Mutual,Mininterior
5179,206248,urbano serna,30,M,Neiva,50,false,Old Mutual,Mininterior
5180,682680,karla roa,29,F,Yopal,54,false,Proteccion,Mininterior
5181,237133,olga doris,52,M,Valledupar,47,true,Colfondos,Policia
5182,233898,marta quintero,37,F,Leticia,20,true,Null,Policia
5183,170768,kike jimenez,39,F,Cali,59,true,Colfondos,Inpec
5184,416978,yolanda guzman,43,M,Inirida,32,true,Old Mutual,Policia
5185,176213,julieta mendoza,43,M,Popayan,29,true,Colpensiones,Inpec
5186,942416,gabriel garcia,25,M,Quibdo,35,false,Proteccion,Mininterior
5187,677734,veronica salas,45,F,Santa Marta,50,false,Porvenir,Inpec
5188,710760,kike perez,44,M,Santa Marta,46,false,Porvenir,Inpec
5189,325335,manuel torres,49,M,Monteria,58,false,Proteccion,Inpec
5190,870004,victor caro,28,M,Cucuta,55,true,Proteccion,Armada
5191,368898,raul delgado,41,M,Arauquita,20,false,Old Mutual,Inpec
5192,743378,carlos pizarro,30,F,Santa Rosa de Cabal,23,false,Colfondos,Null
5193,531215,teresa pineda,22,M,Santa Marta,59,true,Null,Armada
5194,884667,carmen jimenez,45,M,Cali,36,true,Proteccion,Inpec
5195,870099,noel roberto,29,M,Florencia,52,true,Porvenir,Inpec
5196,842385,tomas maron,42,M,Pitalito,60,false,Null,Minsalud
5197,285236,blanca silva,38,F,Bogota,55,false,Old Mutual,Policia
5198,273588,ivonne fuentes,28,F,Pereira,34,true,Null,Inpec
5199,901254,humberto fuentes,38,M,Sincelejo,32,true,Old Mutual,Inpec
5200,449841,hugo soto,46,M,Valledupar,33,false,Null,Minsalud
5201,380661,isabel vargas,43,F,Apartado,45,true,Porvenir,Armada
5202,447831,zulema ramirez,31,F,Pitalito,56,false,Colpensiones,Null
5203,543136,ivan cruz,53,F,Pitalito,22,true,Old Mutual,Mininterior
5204,343655,manuel moreno,59,F,Armenia,40,false,Porvenir,Inpec
5205,382334,francisco pineda,55,M,Barranquilla,45,false,Colpensiones,Armada
5206,593799,andres mendoza,50,F,Ibague,35,true,Null,Armada
5207,439711,jose soto,27,F,Neiva,49,true,Null,Inpec
5208,181523,rami gonzalez,26,F,Villavicencio,44,false,Fondo extranjero,Mininterior
5209,836113,daniel jimenez,52,M,Cartagena,49,false,Fondo extranjero,Minsalud
5210,344305,zulema soto,57,F,Santa Marta,21,true,Colpensiones,Armada
5211,249917,montserrat cameron,43,F,Bucaramanga,35,false,Null,Policia
5212,150207,karen soto,40,M,Soacha,30,true,Colpensiones,Minsalud
5213,189933,federico fuentes,23,M,Manizales,25,false,Proteccion,Policia
5214,529290,alberto lopez,50,F,Sincelejo,32,false,Proteccion,Policia
5215,477676,xavier barrios,30,F,Cali,57,true,Fondo extranjero,Policia
5216,863773,blanca juarez,38,M,Valledupar,57,false,Colfondos,Mininterior
5217,603530,jose vargas,25,F,Chia,37,true,Colfondos,Minsalud
5218,874836,raul moreno,27,F,Tunja,55,true,Fondo extranjero,Armada
5219,254586,carlos herrera,47,M,Florencia,43,true,Fondo extranjero,Policia
5220,198028,luisana alvarado,29,F,Neiva,30,false,Colpensiones,Inpec
5221,760761,wilson gonzalez,33,M,Tunja,28,true,Colpensiones,Minsalud
5222,832792,kevin herrera,51,M,Villavicencio,52,false,Fondo extranjero,Mininterior
5223,620398,nicolas guzman,58,M,Girardot,58,false,Colfondos,Null
5224,301171,hugo maron,29,M,Quibdo,48,false,Porvenir,Inpec
5225,516008,oscar pardo,47,F,Sincelejo,33,false,Old Mutual,Minsalud
5226,717005,hugo gomez,54,M,Cali,53,true,Proteccion,Mininterior
5227,189960,elsa alvarado,60,M,Cali,37,false,Colpensiones,Minsalud
5228,168227,marta leon,60,F,Cucuta,35,true,Colpensiones,Armada
5229,715132,luis rojas,52,M,Apartado,50,true,Proteccion,Minsalud
5230,613903,patricia herrera,34,M,Arauca,60,false,Proteccion,Policia
5231,936229,karina lira,33,M,Santa Rosa de Cabal,33,false,Fondo extranjero,Policia
5232,405881,oscar vega,26,F,Sincelejo,40,false,Proteccion,Mininterior
5233,194133,silvia bautista,41,M,Apartado,47,false,Colfondos,Policia
5234,300681,bianca garcia,48,F,Arauquita,55,false,Colfondos,Inpec
5235,693112,ursula fuentes,36,M,Armenia,47,true,Old Mutual,Null
5236,414170,sofia alvarez,54,F,Soacha,40,false,Porvenir,Minsalud
5237,608942,ivan rodrigo,39,F,Chia,55,true,Null,Policia
5238,548395,carlos maron,41,F,Apartado,44,true,Old Mutual,Minsalud
5239,598770,veronica flores,44,F,Valledupar,22,false,Colfondos,Inpec
5240,226805,yolanda castillo,22,F,Bucaramanga,42,true,Old Mutual,Minsalud
5241,912250,zoe alvarado,42,F,Cartagena,60,false,Proteccion,Null
5242,932788,nicolas romero,30,M,Soacha,25,false,Null,Mininterior
5243,377082,xavier vega,52,M,Yopal,25,true,Colpensiones,Null
5244,410947,elias gomez,38,M,Pitalito,55,true,Proteccion,Inpec
5245,320743,cesar gonzalez,54,F,Quibdo,45,true,Colpensiones,Armada
5246,605993,juanita jimenez,43,F,Inirida,52,false,Old Mutual,Null
5247,624501,eduardo ferrer,30,M,Neiva,38,false,Colfondos,Armada
5248,276650,isabel pino,24,F,Neiva,58,false,Porvenir,Inpec
5249,185917,zoraida pinto,43,M,Armenia,23,true,Fondo extranjero,Mininterior
5250,769403,nicolas reyes,22,F,Barranquilla,22,true,Porvenir,Mininterior
5251,449534,beto jimenez,45,F,Santa Marta,20,true,Fondo extranjero,Inpec
5252,283349,pablo herrera,33,F,Neiva,50,false,Colfondos,Armada
