id_caracterizacion,cedula,nombre,entidadPublica,condecoraciones,hijosEntidadPublica,familiarPolicia,mayorEdadFamiliarPolicia,observacionesDisciplinarias,tipoInstitucionLegal,sanciones
5687,530379,nicolas ferrari,Minsalud,true,false,true,false,ObservacionArmada,Fiscalia,false
5688,840422,jorge santa,Mininterior,true,true,true,true,ObservacionMinsalud,Null,false
5689,666997,ignacio marin,Minsalud,false,true,false,true,ObservacionMininterior,Contraloria,true
5690,578671,carmen pinto,Inpec,false,false,true,true,ObservacionMinsalud,Null,true
5691,767731,ignacio murillo,Policia,false,false,false,true,ObservacionInpec,Contraloria,false
5692,594865,fernando romero,Policia,true,true,false,true,ObservacionMininterior,Null,true
5693,558523,olga ferrari,Inpec,true,false,true,false,Null,Contraloria,false
5694,230157,gabriel torres,Mininterior,false,false,false,false,ObservacionArmada,Contraloria,true
5695,439314,kevin gonzalez,Inpec,false,false,false,false,Null,Contraloria,false
5696,833718,vicente garcia,Inpec,false,false,true,true,ObservacionInpec,Fiscalia,true
5697,890982,oscar roa,Inpec,true,true,true,false,ObservacionMinsalud,Contraloria,true
5698,878870,quico diaz,Mininterior,false,false,false,false,ObservacionInpec,Fiscalia,true
5699,937175,jose rodriguez,Mininterior,false,true,true,false,ObservacionInpec,Contraloria,true
5700,554564,alexander pinto,Inpec,true,true,true,true,ObservacionInpec,Contraloria,true
5701,760455,barbara garcia,Null,false,true,true,false,ObservacionMinsalud,Null,false
5702,815251,eliza murillo,Null,true,true,false,false,ObservacionArmada,Fiscalia,true
5703,466565,hugo martinez,Minsalud,true,true,false,false,ObservacionMininterior,Fiscalia,true
5704,294147,luis salas,Mininterior,false,false,false,true,Null,Null,false
5705,709126,samuel torres,Inpec,false,true,false,false,ObservacionArmada,Procuraduria,false
5706,747364,luisana cameron,Mininterior,true,true,false,true,Null,Null,false
5707,809346,francisco reyes,Minsalud,true,true,true,true,ObservacionArmada,Fiscalia,false
5708,940697,dolores garcia,Policia,true,true,true,false,ObservacionMininterior,Contraloria,false
5709,575042,luis alvarez,Mininterior,true,false,true,true,ObservacionInpec,Contraloria,false
5710,143480,quiana pinto,Null,false,true,true,false,ObservacionMinsalud,Procuraduria,true
5711,556389,tatiana ruiz,Mininterior,false,false,false,false,ObservacionInpec,Contraloria,false
5712,297458,xavier fuentes,Policia,true,true,true,true,ObservacionInpec,Procuraduria,true
5713,517517,valeria gonzalez,Armada,false,true,false,false,ObservacionInpec,Procuraduria,false
5714,369378,olga gonzalez,Policia,false,true,false,false,ObservacionMininterior,Contraloria,true
5715,651106,juan valenzuela,Inpec,true,true,true,true,ObservacionMinsalud,Procuraduria,true
5716,459781,carmen ferrer,Null,false,false,false,false,Null,Procuraduria,false
5717,812043,tatiana pinto,Inpec,false,false,true,true,ObservacionInpec,Procuraduria,false
5718,598639,sonia torres,Mininterior,true,false,false,false,ObservacionInpec,Fiscalia,true
5719,496636,xavier alvarez,Inpec,false,false,false,false,Null,Procuraduria,false
5720,184410,bianca ramirez,Policia,true,true,false,true,ObservacionMinsalud,Procuraduria,true
5721,619823,beronica pino,Mininterior,true,false,false,false,ObservacionArmada,Procuraduria,true
5722,844186,yadira silva,Inpec,false,true,false,false,Null,Null,false
5723,777038,daniel santa,Policia,false,false,false,false,ObservacionMininterior,Procuraduria,false
5724,837265,eugenia soto,Policia,true,false,true,false,ObservacionMininterior,Fiscalia,true
5725,855770,elias ferrer,Armada,false,true,false,true,ObservacionArmada,Contraloria,false
5726,758984,robinson vega,Mininterior,true,true,false,false,ObservacionMininterior,Fiscalia,true
5727,673502,diana romero,Inpec,true,true,true,true,ObservacionInpec,Contraloria,true
5728,353413,gabriel maron,Mininterior,true,false,true,true,ObservacionArmada,Fiscalia,true
5729,252249,yolanda garcia,Policia,false,false,true,false,ObservacionArmada,Procuraduria,true
5730,360472,felicia rodrigo,Mininterior,true,true,false,false,ObservacionMinsalud,Procuraduria,true
5731,681447,ricardo reyes,Inpec,false,false,true,false,ObservacionMininterior,Procuraduria,true
5732,985047,tomas hernandez,Inpec,true,false,true,false,ObservacionMininterior,Procuraduria,false
5733,615873,nadia caro,Mininterior,false,true,false,true,Null,Fiscalia,false
5734,750010,sonia sierra,Policia,false,true,false,false,Null,Contraloria,true
5735,742346,belan quintana,Inpec,true,true,true,false,ObservacionArmada,Fiscalia,false
5736,946351,julieta pardo,Armada,true,false,false,false,Null,Null,false
5737,448497,luisana gomez,Mininterior,false,false,true,false,Null,Procuraduria,false
5738,250440,pablo guzman,Null,true,true,false,true,ObservacionMininterior,Null,true
5739,787801,fernando delgado,Policia,false,false,false,false,Null,Procuraduria,true
5740,981476,ana quiroz,Inpec,true,true,true,true,Null,Contraloria,true
5741,855980,alberto delgado,Inpec,true,true,true,true,ObservacionMinsalud,Fiscalia,true
5742,177018,luis romero,Inpec,true,false,true,false,ObservacionMininterior,Null,true
5743,307816,alex juarez,Inpec,true,false,false,false,ObservacionArmada,Contraloria,false
5744,698659,alicia torres,Null,true,false,false,true,ObservacionInpec,Procuraduria,true
5745,990552,julieta silva,Armada,false,true,false,true,Null,Fiscalia,true
5746,914075,cristobal medina,Inpec,true,true,false,false,ObservacionArmada,Procuraduria,true
5747,846234,xavier pizarro,Mininterior,false,false,true,true,ObservacionMininterior,Fiscalia,true
5748,340596,luis cifuentes,Policia,true,true,false,false,ObservacionArmada,Procuraduria,true
5749,680416,kike caro,Armada,true,true,false,true,ObservacionArmada,Procuraduria,false
5750,419873,ricardo henao,Armada,true,true,true,false,ObservacionMininterior,Null,false
5751,406284,david rojas,Minsalud,false,true,false,false,ObservacionInpec,Null,false
5752,192577,felipe castillo,Armada,false,false,true,false,ObservacionMininterior,Procuraduria,true
5753,541930,lidia jimenez,Inpec,true,false,true,false,ObservacionMininterior,Fiscalia,false
5754,297058,manuel castro,Inpec,false,false,true,true,ObservacionArmada,Contraloria,false
5755,370696,sofia silva,Armada,false,true,false,true,ObservacionMininterior,Null,true
5756,337210,robinson cifuentes,Mininterior,false,true,true,false,ObservacionMinsalud,Procuraduria,false
5757,382174,ximena gomez,Armada,false,false,true,false,ObservacionMinsalud,Null,true
5758,995722,isidro torres,Null,true,false,true,false,ObservacionMinsalud,Fiscalia,true
5759,325072,ximena soto,Armada,false,true,true,true,ObservacionInpec,Procuraduria,false
5760,891739,hugo cruz,Null,false,true,false,true,ObservacionInpec,Procuraduria,false
5761,395836,ricardo morales,Minsalud,false,true,false,false,Null,Contraloria,true
5762,254161,violeta ruiz,Inpec,false,true,true,true,ObservacionInpec,Procuraduria,false
5763,931757,fabiola gonzalez,Inpec,true,true,true,true,ObservacionArmada,Null,false
5764,471158,sonia castillo,Null,true,false,true,true,ObservacionArmada,Contraloria,true
5765,193759,victor reyes,Mininterior,false,true,false,false,ObservacionInpec,Fiscalia,false
5766,500530,jorge henao,Null,true,true,true,false,Null,Procuraduria,false
5767,766204,dolores delgado,Null,true,true,false,false,ObservacionMinsalud,Null,true
5768,882420,raul murillo,Minsalud,true,false,false,false,ObservacionInpec,Fiscalia,true
5769,656283,urbano garcia,Minsalud,false,true,true,false,Null,Null,true
5770,487806,ricardo soto,Inpec,true,true,false,false,ObservacionArmada,Null,true
5771,433469,teresa roberto,Mininterior,true,true,true,true,ObservacionArmada,Contraloria,false
5772,422717,gabriel rivas,Inpec,true,false,false,false,ObservacionArmada,Null,false
5773,145944,yolanda gonzalez,Policia,false,false,true,true,ObservacionArmada,Fiscalia,false
5774,187959,alex moreno,Inpec,false,true,true,false,ObservacionMinsalud,Contraloria,false
5775,457216,wilfredo gomez,Inpec,false,false,false,false,ObservacionMinsalud,Contraloria,true
5776,462144,sergio sarmiento,Mininterior,true,false,false,true,ObservacionMininterior,Procuraduria,true
5777,447122,olga garcia,Mininterior,false,false,false,false,ObservacionMininterior,Fiscalia,false
5778,894465,veronica pino,Mininterior,true,false,true,false,ObservacionMinsalud,Null,true
5779,501844,katerina cruz,Null,false,false,true,true,ObservacionArmada,Null,false
5780,399317,noelia murillo,Inpec,true,true,false,true,Null,Fiscalia,false
5781,452951,ursula lopez,Armada,true,false,true,false,ObservacionArmada,Procuraduria,false
5782,204250,urbano gonzalez,Armada,true,false,false,true,Null,Procuraduria,false
5783,741302,daniel flores,Armada,true,false,false,true,Null,Contraloria,false
5784,553479,rami ferrari,Minsalud,false,false,true,false,ObservacionArmada,Fiscalia,true
5785,467427,iris rojas,Null,false,false,true,true,ObservacionArmada,Null,true
5786,324914,francisco fuentes,Inpec,true,true,false,true,ObservacionMinsalud,Procuraduria,false
5787,232988,quico jimenez,Policia,true,false,true,true,Null,Fiscalia,false
5788,247959,norma castro,Minsalud,false,false,false,true,Null,Contraloria,false
5789,711843,graciela gonzalez,Inpec,false,false,true,true,ObservacionArmada,Fiscalia,false
5790,809310,norma sanchez,Mininterior,false,false,true,false,ObservacionArmada,Null,true
5791,261828,elsa quintero,Inpec,true,true,true,false,ObservacionArmada,Fiscalia,false
5792,792867,lidia ramirez,Minsalud,true,false,true,false,ObservacionInpec,Fiscalia,true
5793,487564,iris soto,Mininterior,false,false,false,false,ObservacionMinsalud,Contraloria,false
5794,624047,ricardo rivas,Armada,false,false,false,false,Null,Procuraduria,false
5795,397604,eugenia calderon,Minsalud,false,true,false,false,ObservacionMininterior,Procuraduria,true
5796,936588,patricia vargas,Null,true,false,false,true,ObservacionArmada,Null,true
5797,241502,cristobal mora,Null,true,false,false,true,ObservacionArmada,Null,true
5798,333191,karina bautista,Minsalud,false,false,false,false,ObservacionArmada,Fiscalia,true
5799,366327,teresa castro,Minsalud,false,false,false,true,ObservacionMininterior,Null,false
5800,392830,benjamin torres,Inpec,false,false,true,true,ObservacionMinsalud,Procuraduria,true
5801,684450,ursula franco,Armada,false,true,false,true,ObservacionInpec,Fiscalia,false
5802,298420,teresa vargas,Minsalud,false,true,false,true,ObservacionArmada,Procuraduria,false
5803,651688,wilfredo jimenez,Armada,true,true,true,true,ObservacionInpec,Procuraduria,true
5804,996977,ivan bautista,Armada,false,true,false,true,ObservacionMininterior,Contraloria,true
5805,763556,claudia gomez,Armada,true,true,true,false,ObservacionMinsalud,Contraloria,true
5806,179997,kira montero,Inpec,false,false,true,false,ObservacionArmada,Contraloria,true
5807,738407,daniel gomez,Minsalud,false,false,true,false,ObservacionMinsalud,Null,true
5808,697653,mario vanegas,Minsalud,false,true,true,false,ObservacionMininterior,Contraloria,false
5809,750327,ricardo gonzalez,Mininterior,true,false,false,false,ObservacionArmada,Procuraduria,false
5810,489601,ana quiroz,Mininterior,false,true,false,true,Null,Null,false
5811,173167,graciela pinto,Inpec,false,true,false,false,ObservacionMininterior,Fiscalia,false
5812,305300,marcos cruz,Mininterior,true,true,true,true,ObservacionMininterior,Procuraduria,false
5813,222028,francisco quintero,Null,false,false,false,false,ObservacionInpec,Null,false
5814,957735,teresa rodriguez,Minsalud,true,false,true,false,Null,Contraloria,true
5815,689144,hugo juarez,Policia,false,false,false,true,ObservacionInpec,Fiscalia,false
5816,121272,elsa rodriguez,Armada,true,false,false,false,ObservacionInpec,Fiscalia,true
5817,614390,carmen quiroz,Mininterior,false,true,false,true,ObservacionMinsalud,Procuraduria,false
5818,735576,leonardo mora,Null,false,false,true,false,ObservacionArmada,Procuraduria,false
5819,600966,kike castillo,Minsalud,false,true,false,true,ObservacionMinsalud,Null,true
5820,464661,leonardo torres,Inpec,false,false,false,false,Null,Null,true
5821,376037,gema jimenez,Minsalud,false,false,false,false,ObservacionMinsalud,Null,false
5822,574609,isabela murillo,Inpec,true,false,true,false,ObservacionInpec,Null,true
5823,125237,daniel reyes,Armada,false,false,true,true,ObservacionInpec,Null,false
5824,143944,juanita delgado,Minsalud,false,true,true,true,ObservacionArmada,Null,true
5825,241924,vicente murillo,Mininterior,false,false,true,true,ObservacionArmada,Null,true
5826,494972,isidro quiroz,Null,false,true,false,false,ObservacionInpec,Null,true
5827,901480,sergio rojas,Mininterior,true,true,false,false,Null,Procuraduria,true
5828,850726,blanca castro,Minsalud,true,true,false,true,ObservacionMininterior,Procuraduria,false
5829,792601,yasmin fuentes,Null,true,true,true,false,Null,Null,false
5830,132326,manuel delgado,Policia,false,false,true,true,Null,Fiscalia,true
5831,463830,andres caro,Null,false,false,false,false,ObservacionArmada,Procuraduria,true
5832,409817,karla reyes,Armada,false,false,false,false,ObservacionInpec,Null,true
5833,300960,graciela flores,Null,true,true,true,false,Null,Procuraduria,false
5834,946132,ursula gonzalez,Null,false,true,true,false,ObservacionMininterior,Procuraduria,true
5835,886745,silvia hernandez,Minsalud,false,true,true,true,ObservacionInpec,Fiscalia,false
5836,928204,pablo rojas,Null,true,false,true,false,ObservacionInpec,Null,true
5837,590508,leonardo perez,Mininterior,true,true,true,false,ObservacionArmada,Null,false
5838,767831,carmen vanegas,Null,true,true,false,false,ObservacionMininterior,Contraloria,false
5839,913594,nicolas valverde,Null,false,false,true,true,ObservacionMininterior,Procuraduria,true
5840,130222,gonzalo soto,Armada,true,true,true,false,ObservacionArmada,Fiscalia,false
5841,417602,carmen ruiz,Mininterior,false,true,false,true,Null,Fiscalia,true
5842,380358,samuel valverde,Mininterior,false,false,false,true,ObservacionMinsalud,Procuraduria,true
5843,751972,iris torres,Armada,false,true,false,false,ObservacionInpec,Procuraduria,true
5844,964860,bianca cifuentes,Armada,true,false,true,false,ObservacionInpec,Procuraduria,true
5845,260891,fernando martinez,Armada,true,false,false,false,Null,Fiscalia,true
5846,140019,tomas silva,Inpec,true,false,false,false,ObservacionMinsalud,Null,false
5847,800492,daniela mendez,Inpec,true,true,true,true,ObservacionArmada,Contraloria,true
5848,590784,gloria quiroz,Armada,false,false,true,false,ObservacionInpec,Fiscalia,true
5849,551038,daniel torres,Mininterior,true,true,false,true,ObservacionInpec,Contraloria,false
5850,646942,ximena garcia,Armada,true,false,false,true,Null,Fiscalia,false
5851,225123,wenceslao valenzuela,Minsalud,false,true,true,true,Null,Fiscalia,false
5852,162943,nicolas fuentes,Null,true,false,false,false,ObservacionMinsalud,Procuraduria,false
5853,521824,alfonso hernandez,Minsalud,true,true,false,false,ObservacionInpec,Procuraduria,false
5854,760941,ivan delgado,Mininterior,true,false,false,true,Null,Null,true
5855,359297,montserrat garcia,Policia,false,false,true,false,ObservacionMinsalud,Null,true
5856,316248,karla carrillo,Inpec,true,false,false,true,Null,Fiscalia,true
5857,163137,zulema bautista,Null,false,true,true,true,ObservacionMininterior,Contraloria,true
5858,563621,julieta vazquez,Null,true,true,false,true,ObservacionMininterior,Fiscalia,false
5859,307158,juanita torres,Null,false,false,true,true,ObservacionArmada,Null,true
5860,104719,karina montero,Mininterior,false,true,false,true,ObservacionMininterior,Fiscalia,true
5861,366764,nadia gonzalez,Policia,false,false,true,true,ObservacionArmada,Null,false
5862,371226,gerardo romero,Mininterior,false,true,false,true,Null,Contraloria,false
5863,500183,victor vega,Null,false,false,true,false,ObservacionMinsalud,Procuraduria,true
5864,195601,gabriela garcia,Minsalud,true,true,true,true,ObservacionArmada,Fiscalia,false
5865,642449,gema gomez,Null,false,true,false,true,ObservacionArmada,Fiscalia,true
5866,867435,quico pinto,Mininterior,false,false,true,true,ObservacionMininterior,Procuraduria,true
5867,652457,olga martinez,Mininterior,false,true,false,true,ObservacionMininterior,Contraloria,true
